source,target
CHEMBL388627,CHEMBL3221292
CHEMBL388627,CHEMBL4595825
CHEMBL388627,CHEMBL224202
CHEMBL388627,CHEMBL2393106
CHEMBL388627,CHEMBL4596194
CHEMBL388627,CHEMBL388615
CHEMBL388627,CHEMBL3632998
CHEMBL388627,CHEMBL73160
CHEMBL388627,CHEMBL3221570
CHEMBL388627,CHEMBL3221569
CHEMBL388627,CHEMBL3221568
CHEMBL388627,CHEMBL3632997
CHEMBL3961773,CHEMBL3302400
CHEMBL3961773,CHEMBL572865
CHEMBL3961773,CHEMBL575166
CHEMBL3961773,CHEMBL3353042
CHEMBL3961773,CHEMBL576385
CHEMBL3961773,CHEMBL3353043
CHEMBL3961773,CHEMBL583920
CHEMBL3961773,CHEMBL3944432
CHEMBL3961773,CHEMBL5028135
CHEMBL3961773,CHEMBL4748114
CHEMBL3961773,CHEMBL4743210
CHEMBL3961773,CHEMBL4872514
CHEMBL3961773,CHEMBL4848527
CHEMBL3961773,CHEMBL3890983
CHEMBL3961773,CHEMBL401273
CHEMBL301602,CHEMBL277061
CHEMBL301602,CHEMBL24667
CHEMBL301602,CHEMBL4204015
CHEMBL301602,CHEMBL65849
CHEMBL301602,CHEMBL4208896
CHEMBL301602,CHEMBL1819169
CHEMBL301602,CHEMBL1083791
CHEMBL301602,CHEMBL291830
CHEMBL301602,CHEMBL254424
CHEMBL301602,CHEMBL482512
CHEMBL301602,CHEMBL1819175
CHEMBL301602,CHEMBL51350
CHEMBL301602,CHEMBL4451843
CHEMBL301602,CHEMBL3234593
CHEMBL301602,CHEMBL262565
CHEMBL301602,CHEMBL75274
CHEMBL301602,CHEMBL307908
CHEMBL301602,CHEMBL211313
CHEMBL301602,CHEMBL214722
CHEMBL301602,CHEMBL4080023
CHEMBL301602,CHEMBL76014
CHEMBL301602,CHEMBL378006
CHEMBL301602,CHEMBL361766
CHEMBL301602,CHEMBL258928
CHEMBL301602,CHEMBL4289232
CHEMBL301602,CHEMBL214096
CHEMBL301602,CHEMBL4217969
CHEMBL301602,CHEMBL4213042
CHEMBL301602,CHEMBL490660
CHEMBL301602,CHEMBL407765
CHEMBL301602,CHEMBL1196512
CHEMBL301602,CHEMBL4217176
CHEMBL301602,CHEMBL52444
