source,target
CHEMBL2229454,CHEMBL554784
CHEMBL2229454,CHEMBL2326706
CHEMBL2229454,CHEMBL469440
CHEMBL2229454,CHEMBL251766
CHEMBL2229454,CHEMBL4640757
CHEMBL2229454,CHEMBL2431345
CHEMBL2229454,CHEMBL2296592
CHEMBL2229454,CHEMBL2206208
CHEMBL2229454,CHEMBL447515
CHEMBL2229454,CHEMBL3422847
CHEMBL2229454,CHEMBL3298442
CHEMBL2229454,CHEMBL2336776
CHEMBL2229454,CHEMBL3971030
CHEMBL2229454,CHEMBL454341
CHEMBL2229454,CHEMBL449793
CHEMBL2229454,CHEMBL2296345
CHEMBL2229454,CHEMBL240528
CHEMBL2229454,CHEMBL501769
CHEMBL2229454,CHEMBL2037047
CHEMBL2229454,CHEMBL4639273
CHEMBL2229454,CHEMBL3896242
CHEMBL2229454,CHEMBL452919
CHEMBL2229454,CHEMBL1098352
CHEMBL2229454,CHEMBL442988
CHEMBL2229454,CHEMBL1929193
CHEMBL2229454,CHEMBL234316
CHEMBL2229454,CHEMBL453290
CHEMBL2229454,CHEMBL1572115
CHEMBL2229454,CHEMBL4099305
CHEMBL2229454,CHEMBL2297279
CHEMBL2229454,CHEMBL2282026
CHEMBL2229454,CHEMBL1221722
CHEMBL2229454,CHEMBL462244
CHEMBL2229454,CHEMBL3927635
CHEMBL2229454,CHEMBL3924600
CHEMBL2229454,CHEMBL3940021
CHEMBL2229454,CHEMBL3103836
CHEMBL2229454,CHEMBL3103837
CHEMBL2229454,CHEMBL3103838
CHEMBL2229454,CHEMBL3103839
CHEMBL4847220,CHEMBL457821
CHEMBL4847220,CHEMBL4087126
CHEMBL4847220,CHEMBL4864275
CHEMBL4847220,CHEMBL271347
CHEMBL4847220,CHEMBL1990497
CHEMBL4847220,CHEMBL5431952
CHEMBL4847220,CHEMBL4203222
CHEMBL3526995,CHEMBL4762618
CHEMBL3526995,CHEMBL32579
CHEMBL3526995,CHEMBL310754
CHEMBL3526995,CHEMBL1436093
CHEMBL3526995,CHEMBL1532989
CHEMBL3526995,CHEMBL5285516
CHEMBL3526995,CHEMBL444468
CHEMBL3526995,CHEMBL4103957
CHEMBL3526995,CHEMBL3735518
CHEMBL3526995,CHEMBL79790
CHEMBL3526995,CHEMBL431610
CHEMBL3526995,CHEMBL398138
CHEMBL3526995,CHEMBL255020
CHEMBL3526995,CHEMBL498879
CHEMBL3526995,CHEMBL1419228
CHEMBL3526995,CHEMBL1875691
CHEMBL3526995,CHEMBL84174
CHEMBL3526995,CHEMBL400773
CHEMBL3526995,CHEMBL258394
CHEMBL3526995,CHEMBL4536358
CHEMBL3526995,CHEMBL1711509
CHEMBL3526995,CHEMBL2165403
CHEMBL3526995,CHEMBL3735350
CHEMBL3526995,CHEMBL3527416
CHEMBL3526995,CHEMBL447014
CHEMBL3526995,CHEMBL4633316
CHEMBL3526995,CHEMBL442920
CHEMBL3526995,CHEMBL2037043
CHEMBL3526995,CHEMBL500372
CHEMBL3526995,CHEMBL3143891
CHEMBL3526995,CHEMBL3747539
CHEMBL3526995,CHEMBL362593
CHEMBL3526995,CHEMBL1454324
CHEMBL3526995,CHEMBL2005346
CHEMBL3526995,CHEMBL2037042
CHEMBL3526995,CHEMBL1669715
CHEMBL3526995,CHEMBL3746753
CHEMBL3526995,CHEMBL450526
CHEMBL3526995,CHEMBL1835852
CHEMBL3526995,CHEMBL4645209
CHEMBL3526995,CHEMBL499959
CHEMBL3526995,CHEMBL233291
CHEMBL3526995,CHEMBL449793
CHEMBL3526995,CHEMBL2106047
CHEMBL3526995,CHEMBL1256611
CHEMBL3526995,CHEMBL451435
CHEMBL3526995,CHEMBL1736884
CHEMBL3526995,CHEMBL1689264
CHEMBL3526995,CHEMBL3109437
CHEMBL3526995,CHEMBL445993
CHEMBL3526995,CHEMBL3526996
CHEMBL3526995,CHEMBL3526455
CHEMBL3526995,CHEMBL2071423
CHEMBL3526995,CHEMBL442686
CHEMBL3526995,CHEMBL3746791
CHEMBL3526995,CHEMBL1159501
CHEMBL3526995,CHEMBL3344315
CHEMBL3526995,CHEMBL3526749
CHEMBL3526995,CHEMBL2333160
CHEMBL3526995,CHEMBL3589199
CHEMBL3526995,CHEMBL3526182
CHEMBL3526995,CHEMBL446592
CHEMBL3526995,CHEMBL2333162
CHEMBL3526995,CHEMBL2333161
CHEMBL3526995,CHEMBL3526993
CHEMBL3526995,CHEMBL4849237
CHEMBL3526995,CHEMBL3526750
CHEMBL3526995,CHEMBL471482
CHEMBL3526995,CHEMBL454341
CHEMBL3526995,CHEMBL3182320
CHEMBL3526995,CHEMBL2037047
CHEMBL3526995,CHEMBL1098352
CHEMBL1929024,CHEMBL4762618
CHEMBL1929024,CHEMBL32579
CHEMBL1929024,CHEMBL310754
CHEMBL1929024,CHEMBL1436093
CHEMBL1929024,CHEMBL1532989
CHEMBL1929024,CHEMBL5285516
CHEMBL1929024,CHEMBL444468
CHEMBL1929024,CHEMBL4103957
CHEMBL1929024,CHEMBL3735350
CHEMBL1929024,CHEMBL1097317
CHEMBL1929024,CHEMBL446488
CHEMBL1929024,CHEMBL250696
CHEMBL1929024,CHEMBL82242
CHEMBL1929024,CHEMBL5186791
CHEMBL1929024,CHEMBL479232
CHEMBL1929024,CHEMBL1437696
CHEMBL1929024,CHEMBL2262641
CHEMBL1929024,CHEMBL1957043
CHEMBL1929024,CHEMBL1957044
CHEMBL1929024,CHEMBL3527416
CHEMBL1929024,CHEMBL447014
CHEMBL1929024,CHEMBL3526994
CHEMBL1929024,CHEMBL500372
CHEMBL1929024,CHEMBL3143891
CHEMBL1929024,CHEMBL3747539
CHEMBL1929024,CHEMBL362593
CHEMBL1929024,CHEMBL1454324
CHEMBL1929024,CHEMBL2005346
CHEMBL1929024,CHEMBL1669715
CHEMBL1929024,CHEMBL3746753
CHEMBL1929024,CHEMBL1325366
CHEMBL1929024,CHEMBL450526
CHEMBL1929024,CHEMBL1835852
CHEMBL1929024,CHEMBL1098724
CHEMBL1929024,CHEMBL457304
CHEMBL1929024,CHEMBL251254
CHEMBL1929024,CHEMBL250450
CHEMBL1929024,CHEMBL309323
CHEMBL1929024,CHEMBL33027
CHEMBL1929024,CHEMBL2337336
CHEMBL1929024,CHEMBL2337335
CHEMBL1929024,CHEMBL592361
CHEMBL1929024,CHEMBL1774171
CHEMBL1929024,CHEMBL471282
CHEMBL1929024,CHEMBL1590676
CHEMBL1929024,CHEMBL311088
CHEMBL1929024,CHEMBL551120
CHEMBL1929024,CHEMBL1957045
CHEMBL1929024,CHEMBL309225
CHEMBL1929024,CHEMBL2106047
CHEMBL1929024,CHEMBL1256611
CHEMBL1929024,CHEMBL4751426
CHEMBL1929024,CHEMBL451435
CHEMBL1929024,CHEMBL1689264
CHEMBL1929024,CHEMBL474659
CHEMBL1929024,CHEMBL1689263
CHEMBL1929024,CHEMBL3103834
CHEMBL1929024,CHEMBL3103835
CHEMBL1929024,CHEMBL539431
CHEMBL1929024,CHEMBL3899863
CHEMBL1929024,CHEMBL3103833
CHEMBL1929024,CHEMBL3937718
