source,target
CHEMBL3917414,CHEMBL3949575
CHEMBL3917414,CHEMBL3973797
CHEMBL3917414,CHEMBL3977296
CHEMBL3917414,CHEMBL3929836
CHEMBL3917414,CHEMBL3921432
CHEMBL3917414,CHEMBL3978736
CHEMBL3917414,CHEMBL3942915
CHEMBL3917414,CHEMBL3984492
CHEMBL3917414,CHEMBL3891075
CHEMBL3917414,CHEMBL3913634
CHEMBL3917414,CHEMBL3898798
CHEMBL3921452,CHEMBL3923100
CHEMBL3921452,CHEMBL3947414
CHEMBL3921452,CHEMBL3905209
CHEMBL3921452,CHEMBL3900560
CHEMBL3921452,CHEMBL3928041
CHEMBL3921452,CHEMBL3910228
CHEMBL3921452,CHEMBL3914118
CHEMBL3921452,CHEMBL3892917
CHEMBL3921452,CHEMBL3908329
CHEMBL3921452,CHEMBL3952769
CHEMBL3921452,CHEMBL3927055
CHEMBL3921452,CHEMBL3945243
CHEMBL3921452,CHEMBL3908395
CHEMBL3921452,CHEMBL3910515
CHEMBL3921452,CHEMBL3968289
CHEMBL3921452,CHEMBL3904651
CHEMBL3921452,CHEMBL3892420
CHEMBL3921452,CHEMBL3903571
CHEMBL3921452,CHEMBL3925066
CHEMBL3921452,CHEMBL3975679
CHEMBL3921452,CHEMBL3949563
CHEMBL3921452,CHEMBL3985789
CHEMBL3921452,CHEMBL3920356
CHEMBL3921452,CHEMBL3898798
CHEMBL3921452,CHEMBL3933178
CHEMBL3921452,CHEMBL3944761
CHEMBL3921452,CHEMBL3915583
CHEMBL3921452,CHEMBL3906356
CHEMBL3921452,CHEMBL3951262
CHEMBL3921452,CHEMBL3894278
CHEMBL3921452,CHEMBL3977296
CHEMBL3921452,CHEMBL3969459
CHEMBL3921452,CHEMBL3942915
CHEMBL3921452,CHEMBL3961454
CHEMBL3921452,CHEMBL3949670
CHEMBL3921452,CHEMBL3915893
CHEMBL3921452,CHEMBL3939857
CHEMBL3921452,CHEMBL3907101
CHEMBL3921452,CHEMBL3944146
CHEMBL3921452,CHEMBL3962846
CHEMBL3921452,CHEMBL3933481
CHEMBL3921452,CHEMBL3973797
CHEMBL3921452,CHEMBL3891551
CHEMBL3921452,CHEMBL3929836
CHEMBL3921452,CHEMBL3921432
CHEMBL3921452,CHEMBL3978736
CHEMBL3921452,CHEMBL3891075
CHEMBL3921452,CHEMBL3913634
CHEMBL3921452,CHEMBL3891425
CHEMBL3921452,CHEMBL3901897
CHEMBL3921452,CHEMBL3913054
CHEMBL2151134,CHEMBL2151140
